Metric,Value
timing__hold__ws__corner:max_ss_100C_1v60,0.8731835501802503
timing__setup__ws__corner:max_ss_100C_1v60,4.204460010265122
timing__hold__tns__corner:max_ss_100C_1v60,0.0
timing__setup__tns__corner:max_ss_100C_1v60,0.0
timing__hold__wns__corner:max_ss_100C_1v60,0
timing__setup__wns__corner:max_ss_100C_1v60,0.0
timing__hold_vio__count__corner:max_ss_100C_1v60,0
timing__hold_r2r__ws__corner:max_ss_100C_1v60,0.873184
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__setup_vio__count__corner:max_ss_100C_1v60,0
timing__setup_r2r__ws__corner:max_ss_100C_1v60,13.286242
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__unannotated_net__count__corner:max_ss_100C_1v60,31
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,0
design__max_slew_violation__count__corner:max_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,0
design__max_cap_violation__count__corner:max_ff_n40C_1v95,0
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.28532249592797937
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.27997133182024736
timing__hold__ws__corner:max_ff_n40C_1v95,0.11219975266450757
timing__setup__ws__corner:max_ff_n40C_1v95,5.167439955528906
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
timing__setup__tns__corner:max_ff_n40C_1v95,0.0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.112200
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,Infinity
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,31
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,31
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_tt_025C_1v80,1.79994
design_powergrid__drop__average__net:VPWR__corner:nom_tt_025C_1v80,1.79999
design_powergrid__drop__worst__net:VPWR__corner:nom_tt_025C_1v80,0.0000635683
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000515468
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.0000143394
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000515468
design_powergrid__voltage__worst,0.0000515468
design_powergrid__voltage__worst__net:VPWR,1.79994
design_powergrid__drop__worst,0.0000635683
design_powergrid__drop__worst__net:VPWR,0.0000635683
design_powergrid__voltage__worst__net:VGND,0.0000515468
design_powergrid__drop__worst__net:VGND,0.0000515468
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.000013999999999999999789990039189557791132756392471492290496826171875
ir__drop__worst,0.00006360000000000000093362817477071757821249775588512420654296875
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
